candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Helge K. Frandsen,Borgernes Parti - Lars Boje Mathiesen,Vestjyllands Storkreds,"site:tiktok.com ""Helge K. Frandsen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Helge+K.+Frandsen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Helle Bonnesen,Det Konservative Folkeparti,Københavns Storkreds,"site:tiktok.com ""Helle Bonnesen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Helle+Bonnesen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Helle Jensen,Liberal Alliance,Vestjyllands Storkreds,"site:tiktok.com ""@hellejensen""",ddg,1,Mulle (@ hellejensen 282) | TikTok,Mulle (@ hellejensen 282) on TikTok | Watch the latest video from Mulle (@ hellejensen 282).,https://www.tiktok.com/@hellejensen282,hellejensen282,35,25,8,0,68,possible_match
Helle Munk Ravnborg,Enhedslisten - De Rød-Grønne,Bornholms Storkreds,"site:tiktok.com ""@hellemunkravnborg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40hellemunkravnborg%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Henning Bo Madsen,Enhedslisten - De Rød-Grønne,Vestjyllands Storkreds,"site:tiktok.com ""@henningbomadsen""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Henning Jørgensen,SF - Socialistisk Folkeparti,Nordjyllands Storkreds,"site:tiktok.com ""Henning Jørgensen""",ddg,1,Shelve drawers by Henning Jørgensen for Fredericia ... - TikTok,"66 Likes, TikTok video from Interiornerds (@interiornerds): “Shelve drawers by Henning Jørgensen for Fredericia, Denmark 1960s. #shelves #midcenturymodern #xybca #interiordesign #interiornerds”. origi",https://www.tiktok.com/@interiornerds,interiornerds,0,25,0,0,25,manual_review
Henning Lindberg,Enhedslisten - De Rød-Grønne,Vestjyllands Storkreds,"site:tiktok.com ""@henning_lindberg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40henning_lindberg%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Henrik B. Dynesen,Liberal Alliance,Sjællands Storkreds,"site:tiktok.com ""@henrikdynesen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40henrikdynesen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Henrik Brodersen,Dansk Folkeparti,Sjællands Storkreds,"site:tiktok.com ""Henrik Brodersen""",ddg,2,"Dansk Folkeparti vil sænke fødevaremomsen, så danskerne... | TikTok",Slagelse har fået ny borgmester: Henrik Brodersen fra Dansk Folkeparti. Det blå flertal står bag ham – nu skal der ryddes op og sættes fokus på almindelige borgere.,https://www.tiktok.com/@dfnyheder,dfnyheder,0,25,15,0,40,manual_review
Henrik Frandsen,Moderaterne,Sydjyllands Storkreds,"site:tiktok.com ""@henrikfrandsen""",ddg,1,Tønder Gymnasium | TikTok,Debat på Tønder Gymnasium - De unge først - Folketingsmedlemmer mødte eleverne til en snak om EPX. #tønder #tøndergymnasium #epx #bennyengelbrecht # henrikfrandsen ...,https://www.tiktok.com/discover/tønder-gymnasium,,0,25,8,5,38,manual_review
Henrik Jacobsen,Det Konservative Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@henrikjacobsen""",ddg,1,Henrik Jacob Schatvet | TikTok,henrikjacobsen 0. Henrik Jacobsen.Shares. henrikjacobsen 0.,https://www.tiktok.com/discover/henrik-jacob-schatvet,,0,25,8,0,33,manual_review
Henrik Møller,Socialdemokratiet,Nordsjællands Storkreds,"site:tiktok.com ""@henrikmoller""",ddg,1,Discover Henrik Meller 's popular videos | TikTok,"Explore the latest videos from hashtags: #meller, # henrikmoller , #helenkeller . 862.5K.",https://www.tiktok.com/discover/Henrik-Meller?lang=en,,0,25,8,0,33,manual_review
Henrik Rejnholt Andersen,Venstre,Østjyllands Storkreds,"site:tiktok.com ""@henrikandersen""",ddg,4,Henrik Bro Andersen | TikTok,Просмотров: 349.3K. Смотрите видео на тему «Henrik Bro Andersen» в TikTok.,https://www.tiktok.com/discover/henrik-bro-andersen,,0,16,8,0,24,manual_review
Holly Marie Turner,Enhedslisten - De Rød-Grønne,Sydjyllands Storkreds,"site:tiktok.com ""@hollyturner""",ddg,4,Holly Turner (@ hollyturner 30) | TikTok,"U.K. Gym, cats and coffee Instagram: @hturner1991.Watch the latest video from Holly Turner (@ hollyturner 30).",https://www.tiktok.com/@hollyturner30,hollyturner30,34,16,0,0,50,possible_match
Ib Poulsen,Borgernes Parti - Lars Boje Mathiesen,Nordjyllands Storkreds,"site:tiktok.com ""Ib Poulsen""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Iben Forum Jeppesen,Liberal Alliance,Vestjyllands Storkreds,"site:tiktok.com ""@ibenforumjeppesen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40ibenforumjeppesen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Iben Krog,Venstre,Sjællands Storkreds,"site:tiktok.com ""@iben.krog""",ddg,4,Har du fået din morgenkaffe? ↕️ - TikTok,"36 Likes, TikTok video from IbenKrog ( @iben__krog ): “Har du fået din morgenkaffe? 🙂↕️”. Havredrik over mælk??? Hvad har Americano gjort jer? | Den sædvanlige ordre på 7-Eleveni want it i got it - Of",https://www.tiktok.com/@iben__krog,iben__krog,55,25,8,0,88,high_confidence
Ibrahim Benli,Enhedslisten - De Rød-Grønne,Københavns Omegns Storkreds,"site:tiktok.com ""Ibrahim Benli""",ddg,1,İbrahim Benli ile Kendine Yakışanı Yapmak | TikTok,"Keywords: İbrahim Benli aşk hikayesi, kendine yakışanı yapmanın yolları, duygusal kaybetme deneyimi, aşk ve öz benlik, kendine güven geliştirme, ilişkilerdeki zorluklar, içsel keşif...",https://www.tiktok.com/@__ibrahimbenli__,__ibrahimbenli__,55,25,0,0,80,high_confidence
Ida Auken,Socialdemokratiet,Københavns Storkreds,"site:tiktok.com ""Ida Auken""",ddg,1,Vi skal tale pænt til hinanden. Især til dem vi ikke er enige... | TikTok,TikTok video from Ida Auken (@idaauken): “Vi skal tale pænt til hinanden.,https://www.tiktok.com/@idaauken,idaauken,55,25,8,0,88,high_confidence
Ida Dyhr,Det Konservative Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@idadyhr""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40idadyhr%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Ina Juul Jensen,SF - Socialistisk Folkeparti,Sydjyllands Storkreds,"site:tiktok.com ""@inajensen""",ddg,4,Ina Jensen (@ inajensen ) | TikTok,"Ina Jensen (@ inajensen ) på TikTok |28 følgere.""live with passion, live musical.ly""Se den seneste video fra Ina Jensen (@ inajensen ).",https://www.tiktok.com/@inajensen,inajensen,53,16,0,0,69,possible_match
Inger Støjberg,Danmarksdemokraterne - Inger Støjberg,Nordjyllands Storkreds,"site:tiktok.com ""@ingerstojberg""",ddg,3,Sikre vores demokrati: Nej til JERNMARKER! | TikTok,"5769 Likes, 66 Comments. TikTok video from Inger Støjberg ( @ingerstojberg ): “Sammen står vi imod JERNMARKER for et bedre Danmark! Følg med i debatten om demokrati. #danmarksdemokraterne #dkpol”.",https://www.tiktok.com/@ingerstojberg,ingerstojberg,53,25,15,0,93,high_confidence
Ingrid Heintz,Alternativet,Nordsjællands Storkreds,"site:tiktok.com ""Ingrid Heintz""",ddg,1,#backofficetipps - TikTok,"ingrid_heintz Warum planen? Weil es dir Zeit, Energie und Nerven spart! Starte jetzt und spür den Unterschied. 🚀 #EffizientArbeiten#Solopreneurin#BackofficeTipps Möchtest du noch mehr hilfreiche Tipps",https://www.tiktok.com/tag/backofficetipps,,0,25,0,0,25,manual_review
Isabel Havndrup Aackmann,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Isabel Havndrup Aackmann""",ddg,2,Isabel Havndrup Aackmann og jeg har lavet politik sammen... | TikTok,"ikke kan stemme på mig, så vil jeg give Isabel en anbefaling af hele mit hjerte. Som menneske og politiker, så er hun alt, hvad Frederiksberg Rådhus har brug for #dkpol #københavn...",https://www.tiktok.com/@jakobskygge,jakobskygge,0,25,8,5,38,manual_review
Isabella Apelroth,Alternativet,Sjællands Storkreds,"site:tiktok.com ""Isabella Apelroth""",ddg,1,Isabella (@isabellapmayer) | TikTok TikTok,"Isabella (@isabellapmayer) on TikTok | 14.3M Likes. 240.8K Followers. amsterdam contact: malou@morchrohde. com .Watch Isabella 's popular videos: ""im obsessed #zara #z..."", ""All of my favourite ..."". ",https://www.tiktok.com/@isabellapmayer,isabellapmayer,0,12,0,0,12,manual_review
Isabella Arendt,Det Konservative Folkeparti,Københavns Omegns Storkreds,"site:tiktok.com ""Isabella Arendt""",ddg,1,Смотрите популярные видео от jeg er ik sur ser jeg sur ud | TikTok,isabella arendt vlasman politiker c. aaroncarter afraid. venstre politik Malene.,https://www.tiktok.com/discover/jeg-er-ik-sur-ser-jeg-sur-ud?lang=ru-RU,,0,25,8,5,38,manual_review
Jacob Abildgaard,Enhedslisten - De Rød-Grønne,Vestjyllands Storkreds,"site:tiktok.com ""@jacob_abildgaard""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jacob_abildgaard%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jacob Antvorskov,Alternativet,Sjællands Storkreds,"site:tiktok.com ""Jacob Antvorskov""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Jacob+Antvorskov%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jacob Bentsen,Dansk Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@jacobbentsen""",ddg,1,#pellelundberg | TikTok,Reply to @ jacobbentsen 167 Så! første skoledag - alle 3 år på Gym! #fyp #pellelundberg #danskhumor #dansktiktok #skole #gymnasium #stx #første #sketch.,https://www.tiktok.com/tag/pellelundberg,,0,25,0,0,25,manual_review
Jacob Harris,Borgernes Parti - Lars Boje Mathiesen,Sjællands Storkreds,"site:tiktok.com ""Jacob Harris""",ddg,1,Store bededag skal tilbage – Vigtige politiske beslutninger | TikTok,"384 Likes, TikTok video from Jacob Harris - Borgernes Parti (@ jacob . harris .borg): “Debatten om Store bededag og pensionsalder i Danmark er i gang!",https://www.tiktok.com/@jacob.harris.borg,jacob.harris.borg,35,25,15,0,75,high_confidence
Jacob Holm,Alternativet,Fyns Storkreds,"site:tiktok.com ""Jacob Holm""",ddg,1,Jacob Holm (@jacob5106)’s videos with ECE Marketing Airball ...,"May 18, 2025 · 80 Likes, TikTok video from Jacob Holm (@jacob5106): “”. imagane being a guy and wearing makup ECE Marketing Airball - EC Equine Marketing.",https://www.tiktok.com/@jacob5106,jacob5106,0,25,0,0,25,manual_review
Jacob Jensen,Venstre,Sjællands Storkreds,"site:tiktok.com ""@jacobjensen""",ddg,1,Jacob Jensen (@. jacobjensen ) | TikTok,Jacob Jensen (@. jacobjensen ) on TikTok | 1444 Likes. 128 Followers. Follow me and follow my musical journey.Watch the latest video from Jacob Jensen (@. jacobjensen ).,https://www.tiktok.com/@.jacobjensen,.jacobjensen,55,25,8,0,88,high_confidence
Jacob Mark,SF - Socialistisk Folkeparti,Nordsjællands Storkreds,"site:tiktok.com ""Jacob Mark""",ddg,1,I new series is underway!! | TikTok,"Mar 18, 2025 · 117 Likes, TikTok video from Jacob Mark (@ jacobmark _art): “I new series is underway!!”. original sound - Jacob Mark .",https://www.tiktok.com/@jacobmark_art,jacobmark_art,35,25,0,0,60,possible_match
Jacob Robsøe,Radikale Venstre,Nordjyllands Storkreds,"site:tiktok.com ""Jacob Robsøe""",ddg,2,Cabo Wabo (@imjacobrose) | TikTok Build a 97 Overall Team in Madden 25 Draft | TikTok 97 overall Madden team #nfl #fyp #foryyou #jacobrose - TikTok Enhance Your Game with the Football Filter | TikTok Replying to @Cabo Wabo losers from nfl free agency day 1 #nfl ... Build a 97 OVR team #nfl #madden #fyp #jacobrose | TikTok Cabo Wabo on TikTok,"Cabo Wabo (@imjacobrose) on TikTok | 11.1M Likes. 183.5K Followers. 📩: thejacobrose21@gmail. com 200K 📈🏽 @The Wabbler.Watch Cabo Wabo's popular videos: ""NFC Playoff Predicti..."", ""97+ overall nfl team",https://www.tiktok.com/@imjacobrose,imjacobrose,0,12,8,0,20,manual_review
Jacob Skjærris,Det Konservative Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@jacobskjaerris""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jacobskjaerris%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jacob Stryhn,Det Konservative Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@jacobstryhn""",ddg,1,Jacobdamis | TikTok,Vidéo TikTok de Jacob med C (@jacob_a_g_s) : « Plant et træ eller flere - det hjælper på Co2 regnskabet # jacobstryhn #dinepkandidat #jacobmedc ».original sound...,https://www.tiktok.com/discover/jacobdamis,,0,25,8,5,38,manual_review
Jacqueline Kristensen,Liberal Alliance,Københavns Omegns Storkreds,"site:tiktok.com ""Jacqueline Kristensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Jacqueline+Kristensen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jakob Engel-Schmidt,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@jakobschmidt""",ddg,3,Jakob Schmidt (@ jakobschmidt 5) | TikTok,Jakob Schmidt (@ jakobschmidt 5) on TikTok | 57 Followers. Watch the latest video from Jakob Schmidt (@ jakobschmidt 5).,https://www.tiktok.com/@jakobschmidt5,jakobschmidt5,34,16,8,0,58,possible_match
Jakob Jensen,Enhedslisten - De Rød-Grønne,Østjyllands Storkreds,"site:tiktok.com ""Jakob Jensen""",ddg,2,Jakob Jensen (@ jakob . jensen ) | TikTok,Jakob Jensen (@ jakob . jensen ) on TikTok | 25 Likes. 39 Followers. Watch the latest video from Jakob Jensen (@ jakob . jensen ).,https://www.tiktok.com/@jakob.jensen,jakob.jensen,55,25,0,0,80,high_confidence
Jakob Larsen,Radikale Venstre,Fyns Storkreds,"site:tiktok.com ""@jakob.larsen""",ddg,3,Jakob Larsen - RV (@jakob.larsen.rv) | TikTok,Jakob Larsen - RV ( @jakob.larsen .rv) på TikTok |838 likes.484 følgere.- Håndboldtræner i Horsens Håndbold - Grønlands kvindelandstræner - Folketingskandidat for RV.Se den seneste video fra Jakob Lar,https://www.tiktok.com/@jakob.larsen.rv,jakob.larsen.rv,35,25,8,5,73,possible_match
Jakob Ravn Karlsen,Alternativet,Københavns Storkreds,"site:tiktok.com ""@jakobkarlsen""",ddg,4,Jakob Karlsen Kjæresten | TikTok,TikTok video from Jakob Karlsen (@ jakobkarlsen 866): “”. Tarrileravit - Alternative Version - NIKKU.,https://www.tiktok.com/discover/jakob-karlsen-kjæresten,,0,16,0,0,16,manual_review
Jakob Venø Heiwald,Danmarksdemokraterne - Inger Støjberg,Sydjyllands Storkreds,"site:tiktok.com ""@jakobvenoheiwald""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jakobvenoheiwald%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jan Carlsen,Moderaterne,Sjællands Storkreds,"site:tiktok.com ""@jancarlsen""",ddg,1,jancarlsen 82 (@ jancarlsen 82) TikTok | Watch jancarlsen 82's Newest...,jancarlsen 82. Подписаться. 1Подписки.,https://www.tiktok.com/@jancarlsen82,jancarlsen82,35,25,8,0,68,possible_match
Jan E. Jørgensen,Venstre,Københavns Storkreds,"site:tiktok.com ""@janjorgensen""",ddg,1,Jan Jorgensen892 (@ janjorgensen ) TikTok | Watch Jan...,janjorgensen . Jan Jorgensen892. Follow.,https://www.tiktok.com/@janjorgensen,janjorgensen,53,25,0,0,78,high_confidence
Jan Herskov,Dansk Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@janherskov""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40janherskov%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jan Kristoffersen,Alternativet,Københavns Storkreds,"site:tiktok.com ""Jan Kristoffersen""",ddg,1,Jan Kristoffersen (@jankristoffersen) | TikTok The Case for Legalizing Alternative Beverages and Foods | TikTok Jan Kristoffersen on TikTok Make Europe Green: The Alternative Movement | TikTok #fyp #foryoupage #dkpol #eupolitics #makeeuropegreen - TikTok Videos Stop overvågning #fyp #stemjankristoffersen #stopsauron Silende regn - men stadig en god start på den næstsidste weekend inden valget #fyp #stemjankristoffersen Standing Up for Global Democracy | TikTok Respecting Hard Work in Alternative Perspectives | TikTok,Jan Kristoffersen (@ jankristoffersen ) on TikTok | 425.9K Likes. 17.9K Followers. Spidskandidat Europa-Parlamentet M.A Skatterådet Alternativet.Watch the latest video from Jan Kristoffersen (@ jankri,https://www.tiktok.com/@jankristoffersen,jankristoffersen,55,25,15,5,100,high_confidence
Jan Køpke Christensen,Borgernes Parti - Lars Boje Mathiesen,Sydjyllands Storkreds,"site:tiktok.com ""Jan Køpke Christensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Jan+K%C3%B8pke+Christensen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
