candidate_name,party_name,storkreds,kommune,candidate_votes_2026_municipality,party_votes_2026_municipality,vote_share_of_party_2026_municipality,candidate_votes_2026_total,party_votes_2026_total,vote_share_of_party_2026_total,age,education,birthdate,age_num,tiktok_exists,tiktok_handle_from_url,videos_total_pre_election,videos_total_2026_pre_election,videos_last_90d,videos_last_30d,videos_last_14d,videos_last_7d,log1p_videos_total_pre_election,log1p_videos_total_2026_pre_election,log1p_videos_last_90d,log1p_videos_last_30d,log1p_videos_last_14d,log1p_videos_last_7d,candidate_votes_2022_municipality,party_votes_2022_municipality,vote_share_of_party_2022_municipality,candidate_votes_2022_total,party_votes_2022_total,vote_share_of_party_2022_total,municipality_code,andel_18_66_årige,andel_18plus_årige,andel_25_64_årige,andel_almennyttige_boliger,andel_ejerboliger,befolkningsandel_i_bymæssig_bebyggelse,befolkningstæthed_indb_km2,indbyggertal_1_januar,socioøkonomisk_indeks,statsgar_udskrivningsgrundlag_pr_indb_fra_2007
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Holbæk Kommune,70,6274,0.011157156518967166,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5239.0,0.010689062798243939,1383.0,293186.0,0.004717142019059573,316,60.2,80.5,50.2,19.8,54.7,82.6,129.0,74490.0,1.06,209979.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Kalundborg Kommune,46,3282,0.014015843997562462,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2322.0,0.010766580534022395,1383.0,293186.0,0.004717142019059573,326,59.4,82.9,49.7,15.6,55.4,72.8,84.0,48103.0,1.25,211091.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Køge Kommune,44,5364,0.00820283370618941,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,5380.0,0.007620817843866171,1383.0,293186.0,0.004717142019059573,259,61.6,80.3,51.8,26.6,53.9,90.1,246.0,63335.0,1.02,214973.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Lejre Kommune,22,3298,0.0066707095209217705,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2463.0,0.010556232237109216,1383.0,293186.0,0.004717142019059573,350,58.2,78.6,49.3,6.3,73.4,78.7,124.0,29594.0,0.72,226175.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Lolland Kommune,442,2255,0.1960088691796009,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1510.0,0.16821192052980133,1383.0,293186.0,0.004717142019059573,360,56.5,85.0,47.4,13.8,49.9,72.0,44.0,39122.0,1.63,196965.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Næstved Kommune,359,6124,0.058621815806662314,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,4494.0,0.04806408544726302,1383.0,293186.0,0.004717142019059573,370,60.7,81.6,50.4,15.0,55.8,82.5,125.0,84895.0,1.1,203709.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Odsherred Kommune,34,2700,0.012592592592592593,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1865.0,0.011260053619302948,1383.0,293186.0,0.004717142019059573,306,54.7,85.3,45.6,9.9,57.5,69.6,91.0,32225.0,1.25,206599.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Ringsted Kommune,33,2621,0.01259061426936284,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1970.0,0.011675126903553299,1383.0,293186.0,0.004717142019059573,329,63.5,80.5,53.4,18.7,53.1,82.3,123.0,36286.0,1.04,205368.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Roskilde Kommune,83,9201,0.009020758613194218,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7043.0,0.01419849495953429,1383.0,293186.0,0.004717142019059573,265,61.7,80.0,50.5,18.9,57.1,94.8,433.0,91623.0,0.77,241725.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Slagelse Kommune,73,5210,0.01401151631477927,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3770.0,0.008488063660477453,1383.0,293186.0,0.004717142019059573,330,61.5,82.2,50.8,22.6,45.8,85.0,142.0,80481.0,1.29,198505.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Solrød Kommune,19,1566,0.012132822477650063,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1243.0,0.008849557522123894,1383.0,293186.0,0.004717142019059573,269,58.8,77.0,50.0,12.6,68.9,95.4,617.0,24732.0,0.65,238352.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Sorø Kommune,26,2460,0.01056910569105691,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1909.0,0.009429020429544265,1383.0,293186.0,0.004717142019059573,340,59.7,80.3,50.5,13.4,57.7,75.6,99.0,30641.0,1.02,205917.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Stevns Kommune,29,1802,0.01609322974472808,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1517.0,0.01845748187211602,1383.0,293186.0,0.004717142019059573,336,57.9,81.6,49.1,6.4,64.7,72.5,94.0,23612.0,0.93,216579.0
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,sjælland,Vordingborg Kommune,85,3805,0.022339027595269383,1782,413306,0.0043115754428921915,31 år,Bachelor-/diplomuddannelse,1994-09-16T00:00:00,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2934.0,0.029993183367416496,1383.0,293186.0,0.004717142019059573,390,57.7,84.1,47.8,14.1,52.8,73.6,73.0,45057.0,1.18,207708.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Aalborg Kommune,57,2661,0.02142051860202931,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,851,65.7,82.3,51.8,23.7,39.7,93.3,197.0,224612.0,0.97,200621.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Brønderslev Kommune,6,203,0.029556650246305417,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,810,58.2,79.1,49.2,11.5,58.4,74.8,58.0,36706.0,1.0,190826.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Frederikshavn Kommune,5,301,0.016611295681063124,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,813,57.3,83.5,48.1,20.1,48.2,87.4,89.0,57882.0,1.11,201816.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Hjørring Kommune,8,404,0.019801980198019802,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,860,58.3,81.7,48.4,12.3,53.6,76.8,68.0,63311.0,1.03,199309.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Jammerbugt Kommune,6,234,0.02564102564102564,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,849,57.2,81.0,48.1,7.9,60.3,75.5,44.0,37954.0,0.97,195815.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Læsø Kommune,1,23,0.043478260869565216,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,825,49.6,88.4,41.9,4.7,45.2,59.7,14.0,1719.0,1.17,190636.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Mariagerfjord Kommune,11,326,0.03374233128834356,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,846,58.9,81.6,49.6,8.7,55.6,77.9,58.0,41606.0,1.01,203071.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Morsø Kommune,4,116,0.034482758620689655,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,773,56.5,82.0,46.8,9.0,56.6,64.2,53.0,19520.0,1.13,200322.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Rebild Kommune,7,288,0.024305555555555556,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,840,57.9,76.7,49.6,5.8,68.4,71.2,50.0,30942.0,0.73,215629.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Thisted Kommune,7,380,0.018421052631578946,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,787,57.6,81.0,47.4,9.1,58.6,70.7,40.0,42698.0,1.04,200315.0
Anne-Marie Hemmeth,Alternativet,nordjylland,Vesthimmerlands Kommune,4,148,0.02702702702702703,116,91770,0.0012640296393156805,64 år,Ikke oplyst,,64.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,820,58.1,81.4,48.5,9.3,54.5,71.5,47.0,35818.0,1.11,204021.0
Anne-Sofie Sadolin,Radikale Venstre,københavn,Dragør Kommune,20,486,0.0411522633744856,1385,207442,0.006676565015763442,36 år,Ikke oplyst,,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,155,53.8,77.4,46.1,15.0,74.3,97.6,790.0,14450.0,0.61,285916.0
Anne-Sofie Sadolin,Radikale Venstre,københavn,Frederiksberg Kommune,213,8456,0.02518921475875118,1385,207442,0.006676565015763442,36 år,Ikke oplyst,,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,147,67.8,83.6,55.6,10.2,47.5,100.0,12166.0,105840.0,0.74,275696.0
Anne-Sofie Sadolin,Radikale Venstre,københavn,Københavns Kommune,1118,45691,0.02446871375106695,1385,207442,0.006676565015763442,36 år,Ikke oplyst,,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,101,74.0,83.4,61.2,18.0,46.3,100.0,7339.0,667099.0,1.03,228934.0
Anne-Sofie Sadolin,Radikale Venstre,københavn,Tårnby Kommune,34,1135,0.029955947136563875,1385,207442,0.006676565015763442,36 år,Ikke oplyst,,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,185,60.8,77.8,51.3,35.5,51.8,99.3,666.0,44034.0,1.05,215551.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Allerød Kommune,16,1812,0.008830022075055188,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,201,56.5,76.4,47.9,17.3,68.6,93.3,388.0,26128.0,0.52,275113.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Egedal Kommune,32,2401,0.013327780091628489,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,240,60.0,77.0,51.2,12.8,72.0,92.7,362.0,45563.0,0.6,235761.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Fredensborg Kommune,22,2136,0.010299625468164793,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,210,57.0,78.9,48.3,26.1,57.9,92.0,376.0,42186.0,0.9,242743.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Frederikssund Kommune,40,2712,0.014749262536873156,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,250,59.0,81.8,49.5,15.4,60.6,87.7,189.0,47052.0,0.89,220005.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Furesø Kommune,30,2112,0.014204545454545454,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,190,56.4,76.5,47.9,26.9,60.2,98.3,749.0,42540.0,0.74,274707.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Gribskov Kommune,36,2064,0.01744186046511628,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,270,56.6,83.0,47.3,8.3,66.0,85.4,150.0,41797.0,0.87,224676.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Halsnæs Kommune,23,1194,0.019262981574539362,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,260,57.6,83.4,48.2,16.7,60.8,93.1,259.0,31633.0,1.03,208427.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Helsingør Kommune,73,2248,0.032473309608540925,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,217,58.0,81.4,48.5,27.1,50.3,96.4,538.0,63953.0,1.01,232209.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Hillerød Kommune,264,2548,0.10361067503924647,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,219,62.1,79.6,51.7,15.7,53.3,91.4,257.0,54855.0,0.76,234759.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Hørsholm Kommune,16,2129,0.007515265382808831,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,223,53.7,80.2,45.0,17.7,62.2,98.2,804.0,25168.0,0.64,341602.0
Annette Rieva,"Venstre, Danmarks Liberale Parti",nordsjælland,Rudersdal Kommune,43,4150,0.01036144578313253,595,361689,0.0016450597059905056,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,230,56.2,77.8,46.5,15.1,61.6,98.7,781.0,57342.0,0.61,357586.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Herning Kommune,12,6269,0.001914180890094114,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,657,60.5,79.5,50.0,15.1,52.3,87.1,68.0,90006.0,0.91,203946.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Holstebro Kommune,9,3812,0.00236096537250787,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,661,59.5,79.4,48.5,17.5,54.6,84.8,75.0,59201.0,0.9,197938.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Ikast-Brande Kommune,7,2674,0.002617801047120419,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,756,60.0,79.1,50.3,13.2,58.0,83.5,59.0,43009.0,0.95,193569.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Lemvig Kommune,1,711,0.0014064697609001407,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,665,57.3,83.3,46.9,6.6,56.6,69.9,37.0,18800.0,0.92,226021.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Ringkøbing-Skjern Kommune,13,2924,0.004445964432284542,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,760,58.4,80.5,48.0,10.5,57.9,72.2,38.0,55582.0,0.92,204500.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Silkeborg Kommune,19,7156,0.002655114589155953,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,740,59.9,78.3,50.3,16.8,54.4,86.5,119.0,101574.0,0.8,208745.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Skive Kommune,8,2242,0.003568242640499554,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,779,58.5,82.2,48.1,13.7,53.4,78.2,65.0,44328.0,1.06,205372.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Struer Kommune,8,1265,0.006324110671936759,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,671,56.2,82.5,46.0,14.6,55.7,78.8,82.0,20229.0,1.06,205769.0
Annette Sofia Skotte,Liberal Alliance,vestjylland,Viborg Kommune,12,5717,0.002099002973587546,89,334421,0.00026613161254825503,,Ikke oplyst,,46.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,791,59.9,79.9,49.5,15.2,53.0,80.6,69.0,97621.0,0.96,204398.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Aabenraa Kommune,72,6056,0.011889035667107,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,203.0,5357.0,0.03789434384916931,9540.0,470546.0,0.020274319620185912,580,58.1,81.1,48.3,17.9,54.4,80.8,62.0,58621.0,1.12,197026.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Billund Kommune,2129,3510,0.6065527065527065,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,2557.0,3593.0,0.7116615641525188,9540.0,470546.0,0.020274319620185912,530,59.9,79.9,50.2,17.6,55.2,83.1,50.0,27168.0,1.02,210048.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Esbjerg Kommune,296,11820,0.025042301184433163,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,955.0,10176.0,0.09384827044025157,9540.0,470546.0,0.020274319620185912,561,60.6,80.8,50.0,24.2,48.5,91.7,145.0,115157.0,1.09,209445.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Fanø Kommune,7,281,0.02491103202846975,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,17.0,206.0,0.0825242718446602,9540.0,470546.0,0.020274319620185912,563,47.5,83.6,40.3,7.4,54.9,89.0,54.0,3270.0,0.7,230327.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Fredericia Kommune,43,3428,0.012543757292882146,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,133.0,3438.0,0.03868528214077952,9540.0,470546.0,0.020274319620185912,607,61.4,81.3,51.4,25.0,43.7,96.5,394.0,52616.0,1.24,209623.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Haderslev Kommune,124,4992,0.024839743589743588,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,239.0,5488.0,0.04354956268221574,9540.0,470546.0,0.020274319620185912,510,59.3,81.6,49.1,18.4,50.7,80.8,68.0,55354.0,1.17,197631.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Kolding Kommune,193,8189,0.02356820124557333,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,452.0,8281.0,0.054582779857505134,9540.0,470546.0,0.020274319620185912,621,61.7,79.7,51.0,19.0,48.3,89.3,159.0,95897.0,0.99,208596.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Sønderborg Kommune,91,6609,0.013769102738689665,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,130.0,6607.0,0.019676101104888755,9540.0,470546.0,0.020274319620185912,540,58.8,82.0,48.1,23.2,49.7,88.0,149.0,74096.0,1.14,204650.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Tønder Kommune,108,4024,0.0268389662027833,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,165.0,3277.0,0.0503509307293256,9540.0,470546.0,0.020274319620185912,550,57.0,81.6,47.1,10.7,53.1,72.5,28.0,36399.0,1.17,200008.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Varde Kommune,899,7106,0.12651280607936954,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,1442.0,6965.0,0.207035175879397,9540.0,470546.0,0.020274319620185912,573,58.2,80.4,48.9,13.4,60.6,72.4,40.0,49410.0,0.99,207352.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Vejen Kommune,2133,5079,0.4199645599527466,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,2827.0,4954.0,0.5706499798142914,9540.0,470546.0,0.020274319620185912,575,59.7,79.7,50.0,14.0,59.3,72.5,52.0,42702.0,1.0,205002.0
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",sydjylland,Vejle Kommune,244,11100,0.021981981981981983,6339,361689,0.017526106682813136,,Unknown,,46.0,,,,,,,,,,,,,,,420.0,12398.0,0.03387643168252944,9540.0,470546.0,0.020274319620185912,630,61.3,79.0,51.5,17.6,50.5,85.1,116.0,122433.0,0.96,217181.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Allerød Kommune,3,665,0.004511278195488722,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,599.0,0.0333889816360601,577.0,181452.0,0.003179904327315213,201,56.5,76.4,47.9,17.3,68.6,93.3,388.0,26128.0,0.52,275113.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Egedal Kommune,12,1158,0.010362694300518135,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,957.0,0.03239289446185998,577.0,181452.0,0.003179904327315213,240,60.0,77.0,51.2,12.8,72.0,92.7,362.0,45563.0,0.6,235761.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Fredensborg Kommune,58,1221,0.0475020475020475,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,996.0,0.10943775100401607,577.0,181452.0,0.003179904327315213,210,57.0,78.9,48.3,26.1,57.9,92.0,376.0,42186.0,0.9,242743.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Frederikssund Kommune,20,1255,0.01593625498007968,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1137.0,0.04925241864555849,577.0,181452.0,0.003179904327315213,250,59.0,81.8,49.5,15.4,60.6,87.7,189.0,47052.0,0.89,220005.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Furesø Kommune,20,1498,0.01335113484646195,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1369.0,0.03214024835646457,577.0,181452.0,0.003179904327315213,190,56.4,76.5,47.9,26.9,60.2,98.3,749.0,42540.0,0.74,274707.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Gribskov Kommune,37,1093,0.03385178408051235,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1047.0,0.05157593123209169,577.0,181452.0,0.003179904327315213,270,56.6,83.0,47.3,8.3,66.0,85.4,150.0,41797.0,0.87,224676.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Halsnæs Kommune,15,1031,0.014548981571290009,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,991.0,0.04843592330978809,577.0,181452.0,0.003179904327315213,260,57.6,83.4,48.2,16.7,60.8,93.1,259.0,31633.0,1.03,208427.0
Annie Hagel,Enhedslisten - De Rød-Grønne,nordsjælland,Helsingør Kommune,38,2339,0.016246259085079092,250,226037,0.0011060136172396555,76 år,Kandidat-/masteruddannelse,,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2036.0,0.04027504911591356,577.0,181452.0,0.003179904327315213,217,58.0,81.4,48.5,27.1,50.3,96.4,538.0,63953.0,1.01,232209.0
